playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
mclaufr01,1883,1,PT1,AA,0,0,2,0,0,0,0,27,14,13,0,3,1,,13,,0,,0,0,2,21,,,
morrijo01,1883,1,BSN,NL,1,0,2,1,1,0,0,39,15,4,0,4,5,0.26,2.77,,0,,0,60,1,11,,,
mountbi01,1883,1,CN2,AA,0,1,1,1,1,0,0,24,9,2,0,2,3,,2.25,,0,,0,31,0,4,,,
mountfr01,1883,1,CL5,AA,26,33,59,59,57,4,0,1509,546,201,8,123,159,,3.6,,0,,0,2177,0,345,,,
mullato01,1883,1,SL4,AA,35,15,53,49,49,3,1,1382,372,112,3,74,191,,2.19,,0,,0,1841,4,222,,,
neaglja01,1883,2,BL2,AA,1,4,6,5,4,0,0,138,48,25,1,20,9,,4.89,,0,,0,0,1,48,,,
neaglja01,1883,3,PT1,AA,3,12,16,16,12,0,0,342,156,74,9,25,41,,5.84,,0,,0,0,0,123,,,
neaglja01,1883,1,PHI,NL,1,7,8,7,6,0,0,184,88,47,0,21,13,0.31,6.9,,9,,0,300,1,77,,,
nolanth01,1883,1,PT1,AA,0,7,7,7,6,0,0,165,81,26,0,10,23,,4.25,,0,,0,0,0,44,,,
oneilti01,1883,1,NY1,NL,5,12,19,19,15,0,0,444,182,67,5,64,55,0.28,4.07,,33,,0,694,0,129,,,
orourji01,1883,1,BFN,NL,0,0,2,0,0,0,1,21,10,5,0,1,1,0.35,6.43,,1,,0,29,1,9,,,
purcebl01,1883,1,PHI,NL,2,6,11,9,7,0,0,240,110,39,0,12,30,0.3,4.39,,7,,0,371,0,71,,,
radboch01,1883,1,PRO,NL,48,25,76,68,66,4,1,1897,563,144,7,56,315,0.22,2.05,,36,,0,2540,8,275,,,
radboge01,1883,1,DTN,NL,1,2,3,3,2,0,0,66,38,16,1,7,2,0.34,6.55,,5,,0,117,0,28,,,
reccijo01,1883,1,LS2,AA,0,0,1,0,0,0,0,12,10,1,0,0,0,,2.25,,0,,0,0,1,3,,,
richmle01,1883,1,PRO,NL,3,7,12,12,8,0,0,276,122,34,2,27,13,0.31,3.33,,6,,0,416,0,67,,,
roweda01,1883,1,BL2,AA,0,0,1,0,0,0,0,12,12,9,1,2,1,,20.25,,0,,0,0,1,11,,,
sawyewi01,1883,1,CL2,NL,4,10,17,15,15,0,0,423,119,37,1,47,76,0.21,2.36,,13,,0,596,2,79,,,
shawdu01,1883,1,DTN,NL,10,15,26,25,23,1,0,681,238,63,3,44,73,0.25,2.5,,6,,0,974,1,135,,,
smithed01,1883,2,PHI,NL,0,1,1,1,0,0,0,21,18,12,0,3,2,0.4,15.43,,1,,0,47,1,17,,,
smithpo01,1883,1,CL5,AA,0,0,3,0,0,0,0,17,10,4,0,0,0,,6.35,,0,,0,30,3,7,,,
sommejo01,1883,1,CN2,AA,0,0,1,0,0,0,0,15,9,3,0,1,2,,5.4,,0,,0,0,1,6,,,
stoveha01,1883,1,PH4,AA,0,0,1,0,0,0,0,9,5,3,0,0,4,,9,,0,,0,0,1,3,,,
sweench01,1883,1,PRO,NL,7,7,20,18,14,0,0,440,142,51,3,28,48,0.23,3.13,,17,,0,626,2,94,,,
taylobi01,1883,1,PT1,AA,4,7,19,9,8,0,0,381,166,76,4,34,41,,5.39,,0,,0,580,9,115,,,
valenjo01,1883,1,CL5,AA,2,10,13,12,11,0,0,306,130,40,0,17,13,,3.53,,0,,0,501,1,80,,,
wardjo01,1883,1,NY1,NL,16,13,34,25,24,1,0,831,278,83,3,31,121,0.24,2.7,,19,,0,1159,9,165,,,
weavesa01,1883,1,LS2,AA,26,22,48,48,47,4,0,1256,468,172,3,38,116,,3.7,,0,,0,1776,0,272,,,
welchmi01,1883,1,NY1,NL,25,23,54,52,46,4,0,1278,431,129,11,66,144,0.24,2.73,,27,,0,1829,2,271,,,
wheelha01,1883,1,CL5,AA,0,1,1,1,0,0,0,15,13,4,0,2,0,,7.2,,0,,0,0,0,7,,,
whitewi01,1883,1,CN2,AA,43,22,65,64,64,6,0,1731,473,134,16,104,141,,2.09,,0,,0,2320,1,255,,,
whitnji01,1883,1,BSN,NL,37,21,62,56,54,1,2,1542,492,128,7,35,345,0.23,2.24,,37,,0,2101,5,258,,,
wiedmst01,1883,1,DTN,NL,20,24,52,47,41,3,2,1207,435,158,8,72,183,0.25,3.53,,11,,0,1762,5,265,,,
willine01,1883,1,CHN,NL,0,0,1,0,0,0,0,3,1,1,0,1,1,0.16,9,,0,,0,7,0,2,,,
woodge01,1883,1,DTN,NL,0,0,1,0,0,0,0,15,8,4,0,3,0,0.34,7.2,,1,,0,26,1,9,,,
andrufr01,1884,1,CHN,NL,1,0,1,1,1,0,0,27,11,2,1,2,2,0.29,2,,0,0,0,39,0,3,,,
ansonca01,1884,1,CHN,NL,0,1,1,0,0,0,0,3,3,2,2,1,1,0.37,18,,0,0,0,9,1,4,,,
arundha01,1884,1,PRO,NL,1,0,1,1,1,0,0,27,8,1,0,4,4,0.25,1,,1,0,0,36,0,2,,,
atkinal01,1884,3,BLU,UA,3,5,8,8,8,0,0,209,60,18,4,12,50,,2.33,,0,,0,,0,34,,,
atkinal01,1884,2,CHU,UA,6,10,16,16,16,1,0,420,127,43,1,21,104,,2.76,,0,,0,,0,52,,,
atkinal01,1884,1,PH4,AA,11,11,22,22,20,1,0,552,186,86,3,21,93,,4.21,,0,10,0,792,0,130,,,
aydelja01,1884,1,IN2,AA,5,7,12,12,11,0,0,318,129,58,0,29,30,,4.92,,0,0,0,487,0,100,,,
bakelje01,1884,3,KCU,UA,2,3,5,5,3,0,0,99,29,9,0,4,13,,2.45,,0,,0,,0,16,,,
bakelje01,1884,2,WIL,UA,0,2,2,2,2,0,0,51,24,8,0,1,9,,4.24,,0,,0,,0,17,,,
bakelje01,1884,1,PHU,UA,14,25,39,38,38,1,0,1034,390,171,0,76,204,,4.47,,0,,0,,1,305,,,
baldwla01,1884,1,MLU,UA,1,1,2,2,2,0,0,51,7,5,0,1,21,,2.65,,0,,0,,0,5,,,
barrbo01,1884,1,WS7,AA,9,23,32,32,32,2,0,843,311,108,9,31,138,,3.46,,0,13,0,1248,0,210,,,
barrbo01,1884,2,IN2,AA,3,11,16,16,15,0,0,396,160,73,2,19,69,,4.98,,0,5,0,605,0,117,,,
bastich01,1884,1,WIL,UA,0,0,1,0,0,0,0,18,6,2,0,0,2,,3,,0,,0,,1,5,,,
baueral01,1884,1,CL5,AA,1,2,3,3,3,0,0,75,22,13,1,14,13,,4.68,,0,0,0,112,0,21,,,
becanbu01,1884,1,NY4,AA,1,0,1,1,1,0,0,18,2,1,0,2,2,,1.5,,0,0,0,24,0,2,,,
beckfr01,1884,1,PT1,AA,0,3,3,3,3,0,0,75,33,17,0,6,11,,6.12,,0,5,0,119,0,29,,,
beckfr01,1884,2,BLU,UA,0,2,2,2,1,0,0,27,17,8,0,4,7,,8,,0,,0,,0,13,,,
begleed01,1884,1,NY1,NL,12,18,31,30,30,0,0,798,296,123,9,99,104,0.26,4.16,,33,0,0,1223,1,209,,,
blackbo01,1884,1,KCU,UA,4,9,16,15,13,0,0,369,127,44,1,17,93,,3.22,,0,,0,,1,79,,,
blaisdi01,1884,1,KCU,UA,0,3,3,3,3,0,0,78,49,25,0,4,8,,8.65,,0,,0,,0,39,,,
bondto01,1884,1,BSU,UA,13,9,23,21,19,0,0,567,185,63,3,14,128,,3,,0,,0,,2,120,,,
bondto01,1884,2,IN2,AA,0,5,5,5,5,0,0,129,62,27,5,4,15,,5.65,,0,2,0,206,0,51,,,
boylehe01,1884,1,SLU,UA,15,3,19,16,16,2,1,450,118,29,3,10,88,,1.74,,0,,0,,3,63,,,
bradlge01,1884,1,CNU,UA,25,15,41,38,36,3,0,1026,350,103,7,23,168,,2.71,,0,,0,,3,203,,,
brillfr01,1884,1,DTN,NL,2,10,12,12,12,1,0,309,148,63,7,26,18,0.31,5.5,,4,0,0,500,0,98,,,
browned01,1884,1,TL1,AA,0,1,1,1,1,0,0,27,19,9,0,4,1,,9,,0,1,0,53,0,16,,,
brownji01,1884,3,SPU,UA,1,4,6,6,4,1,0,108,43,15,1,14,20,,3.75,,0,,0,,0,34,,,
brownji01,1884,2,NY1,NL,0,1,1,1,1,0,0,27,10,5,0,8,2,0.26,5,,2,0,0,46,0,9,,,
brownji01,1884,1,ALT,UA,1,9,11,11,7,0,0,222,99,44,0,36,39,,5.35,,0,,0,,0,80,,,
brownjo01,1884,1,CHN,NL,4,2,7,6,5,0,0,150,56,26,4,7,27,0.25,4.68,,1,0,0,224,1,36,,,
brownle01,1884,1,BSU,UA,0,0,1,0,0,0,1,3,6,4,0,1,0,,36,,0,,0,,1,7,,,
brownpe01,1884,1,LS2,AA,0,1,1,1,0,0,0,1,2,2,0,2,0,,54,,0,1,0,5,0,3,,,
brownto01,1884,1,CL5,AA,2,1,4,0,0,0,0,57,27,15,0,7,5,,7.11,,0,0,0,103,4,24,,,
buffich01,1884,1,BSN,NL,48,16,67,67,63,8,0,1761,506,140,15,76,417,0.21,2.15,,24,0,0,2383,0,225,,,
burkeja01,1884,1,BSU,UA,19,15,38,36,34,0,0,966,326,102,10,31,255,,2.85,,0,,0,,2,201,,,
burnsdi01,1884,1,CNU,UA,23,15,40,40,34,1,0,989,298,90,7,47,167,,2.46,,0,,0,,0,179,,,
burnsoy01,1884,2,BL2,AA,0,0,2,0,0,0,1,27,12,3,0,2,6,,3,,0,0,0,37,2,5,,,
cadych01,1884,1,CHU,UA,3,1,4,4,4,0,0,105,37,11,0,13,15,,2.83,,0,,0,,0,25,,,
cahiljo01,1884,1,CL5,AA,1,0,2,1,1,0,0,48,15,9,0,4,1,,5.06,,0,3,0,78,1,15,,,
carutbo01,1884,1,SL4,AA,7,2,13,7,7,0,0,248,61,24,1,15,58,,2.61,,0,3,0,341,6,34,,,
caseyda01,1884,1,WIL,UA,1,1,2,2,2,0,0,54,23,2,0,4,10,,1,,0,,0,,0,17,,,
cattajo01,1884,2,SLU,UA,1,1,2,2,2,0,0,51,12,4,0,4,13,,2.12,,0,,0,,0,10,,,
cattajo01,1884,1,PRO,NL,0,0,1,1,0,0,0,15,2,5,0,4,2,0.1,9,,3,0,0,24,0,7,,,
chattji01,1884,1,KCU,UA,0,1,1,1,0,0,0,15,11,2,0,2,2,,3.6,,0,,0,,0,7,,,
clarkjo01,1884,1,CHN,NL,10,3,14,13,12,0,0,354,94,28,10,25,102,0.2,2.14,,7,0,0,478,1,64,,,
colemjo01,1884,2,PH4,AA,0,2,3,2,2,0,0,63,28,8,0,2,5,,3.43,,0,4,0,98,1,14,,,
colemjo01,1884,1,PHI,NL,5,15,21,19,14,1,0,463,216,84,9,22,37,0.3,4.9,,8,0,0,724,2,147,,,
comisch01,1884,1,SL4,AA,0,0,1,0,0,0,0,12,1,1,0,0,4,,2.25,,0,0,0,17,1,1,,,
conleed01,1884,1,PRO,NL,4,4,8,8,8,1,0,213,63,17,4,22,33,0.22,2.15,,7,0,0,304,0,47,,,
connojo01,1884,2,KCU,UA,0,1,2,1,1,0,0,36,24,6,1,0,1,,4.5,,0,,0,,1,14,,,
connojo01,1884,1,ALT,UA,0,1,1,1,1,0,0,27,18,7,0,5,0,,7,,0,,0,,0,14,,,
connojo02,1884,1,BSN,NL,1,4,7,7,7,0,0,180,70,21,1,18,29,0.27,3.15,,3,0,0,273,0,44,,,
conwaji01,1884,1,BR3,AA,3,9,13,13,10,0,0,316,132,52,4,15,25,,4.44,,0,3,0,474,0,84,,,
corcoja01,1884,1,BR3,AA,0,0,1,0,0,0,0,3,0,0,0,1,0,,0,,0,0,0,5,1,0,,,
corcola01,1884,1,CHN,NL,35,23,60,59,57,7,0,1550,473,138,35,116,272,0.22,2.4,,27,0,0,2180,1,286,,,
corcomi01,1884,1,CHN,NL,0,1,1,1,1,0,0,27,16,4,1,7,2,0.37,4,,5,0,0,50,0,14,,,
corkhpo01,1884,1,CN2,AA,1,0,1,0,0,0,0,15,1,1,0,2,4,,1.8,,0,0,0,18,1,1,,,
coughed01,1884,1,BFN,NL,0,0,1,0,0,0,0,0,3,0,0,0,0,0.6,,,2,0,0,5,0,4,,,
craneed01,1884,1,BSU,UA,0,2,4,2,1,0,0,54,17,8,1,6,13,,4,,0,,0,,2,14,,,
crosbge01,1884,1,CHN,NL,1,2,3,3,3,0,0,84,27,11,3,12,11,0.22,3.54,,4,0,0,131,0,21,,,
crothdo01,1884,1,KCU,UA,1,2,3,3,3,0,0,75,26,5,0,6,11,,1.8,,0,,0,,0,15,,,
cudwoji01,1884,1,KCU,UA,0,0,2,1,1,0,0,51,19,8,1,3,6,,4.24,,0,,0,,1,16,,,
currywe01,1884,1,RIC,AA,0,2,2,2,2,0,0,48,15,9,2,3,1,,5.06,,0,1,0,72,0,14,,,
cushmed01,1884,1,MLU,UA,4,0,4,4,4,2,0,108,10,4,0,3,47,,1,,0,,0,,0,4,,,
dailyhu01,1884,2,WSU,UA,1,1,2,2,2,0,0,48,16,4,0,1,14,,2.25,,0,,0,,0,11,,,
dailyhu01,1884,1,CHU,UA,27,27,56,56,54,5,0,1454,430,131,11,71,469,,2.43,,0,,0,,0,217,,,
daniech01,1884,1,BSU,UA,0,2,2,2,2,0,0,50,20,8,0,2,12,,4.32,,0,,0,,0,14,,,
davisda01,1884,1,SL4,AA,10,12,25,24,20,1,0,595,196,64,1,35,143,,2.9,,0,14,0,837,1,113,,,
davisda01,1884,2,BSN,NL,1,3,4,4,3,0,0,93,50,27,2,8,13,0.35,7.84,,2,0,0,149,0,36,,,
deaglre01,1884,2,LS2,AA,4,6,12,12,8,0,0,262,80,25,0,13,23,,2.58,,0,7,0,356,0,43,,,
deaglre01,1884,1,CN2,AA,3,1,4,4,4,1,0,102,39,19,0,9,12,,5.03,,0,1,0,131,0,26,,,
dorgami01,1884,1,NY1,NL,8,6,14,14,12,0,0,339,98,44,5,51,90,0.21,3.5,,21,0,1,507,0,84,,,
dorseje01,1884,1,BLU,UA,0,1,1,1,0,0,0,12,7,4,1,0,3,,9,,1,,0,,0,8,,,
drewda01,1884,1,PHU,UA,0,1,1,0,0,0,0,21,7,3,0,0,2,,3.86,,0,,0,,1,5,,,
driscde01,1884,1,LS2,AA,6,6,13,13,10,0,0,306,110,39,3,7,16,,3.44,,0,2,0,446,0,69,,,
duganed01,1884,1,RIC,AA,5,14,20,20,20,0,0,499,196,83,5,15,60,,4.49,,0,2,0,751,0,137,,,
dundoed01,1884,1,CL5,AA,6,4,11,9,7,0,0,243,85,34,9,15,37,,3.78,,0,0,0,356,2,55,,,
dunlafr01,1884,1,SLU,UA,0,0,1,0,0,0,1,2,2,1,0,0,1,,13.5,,0,,0,,1,1,,,
edench01,1884,1,PT1,AA,0,1,2,1,1,0,0,36,12,8,1,3,3,,6,,0,1,0,51,1,9,,,
elybo01,1884,1,BFN,NL,0,1,1,1,0,0,0,15,17,8,1,5,4,0.5,14.4,,1,0,0,39,0,15,,,
emslibo01,1884,1,BL2,AA,32,17,50,50,50,4,0,1366,419,139,5,88,264,,2.75,,43,14,0,1936,0,241,,,
ewingbu01,1884,1,NY1,NL,0,1,1,1,1,0,0,24,7,1,0,4,3,0.24,1.13,,0,0,0,33,0,3,,,
ferguch01,1884,1,PHI,NL,21,25,50,47,46,2,1,1250,443,164,13,93,194,0.25,3.54,,33,0,0,1844,3,297,,,
firthte01,1884,1,RIC,AA,0,1,1,1,1,0,0,27,14,8,0,5,0,,8,,0,0,0,48,0,13,,,
fishe01,1884,1,PHU,UA,1,7,8,8,8,0,0,212,76,28,0,13,42,,3.57,,0,,0,,0,49,,,
fogarji01,1884,1,PHI,NL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.33,0,,1,0,0,6,1,2,,,
foremfr01,1884,1,CHU,UA,1,2,3,3,1,0,0,54,23,8,0,2,10,,4,,0,,0,,0,17,,,
foremfr01,1884,2,KCU,UA,0,1,1,1,1,0,0,24,17,5,0,2,5,,5.63,,0,,0,,0,12,,,
foutzda01,1884,1,SL4,AA,15,6,25,25,19,2,0,620,167,50,7,36,95,,2.18,,0,9,0,833,0,100,,,
foxjo01,1884,1,PT1,AA,1,6,7,7,7,0,0,177,76,37,2,16,22,,5.64,,0,3,0,280,0,59,,,
gagusch01,1884,1,WSU,UA,10,9,23,21,19,0,0,532,143,50,2,38,156,,2.54,,0,,0,,2,100,,,
gallabi01,1884,1,PHU,UA,1,2,3,3,3,0,0,75,32,9,3,4,12,,3.24,,0,,0,,0,29,,,
galvilo01,1884,1,SPU,UA,0,2,3,3,3,0,0,75,21,8,0,10,17,,2.88,,0,,0,,0,18,,,
galvipu01,1884,1,BFN,NL,46,22,72,72,71,12,0,1909,566,141,23,63,369,0.22,1.99,,16,0,0,2554,0,254,,,
gardngi01,1884,2,CHU,UA,0,1,1,1,0,0,0,18,10,4,0,1,4,,6,,0,,0,,0,8,,,
geerbi01,1884,2,BR3,AA,0,0,2,0,0,0,0,15,14,7,0,3,1,,12.6,,0,0,0,26,2,12,,,
geisbi01,1884,1,DTN,NL,0,0,1,0,0,0,0,15,14,8,0,2,1,0.42,14.4,,0,0,0,35,1,16,,,
getzich01,1884,1,DTN,NL,5,12,17,17,17,1,0,442,118,32,2,25,107,0.2,1.95,,9,0,0,604,0,73,,,
glassja01,1884,1,CL2,NL,0,0,2,0,0,0,0,15,8,3,0,2,1,0.33,5.4,,1,0,0,26,2,6,,,
goldsfr01,1884,2,BL2,AA,3,1,4,4,3,0,0,90,29,9,0,2,11,,2.7,,0,1,0,125,0,12,,,
goldsfr01,1884,1,CHN,NL,9,11,21,21,20,1,0,564,245,89,11,29,34,0.29,4.26,,10,0,0,852,0,141,,,
gormaja01,1884,2,PT1,AA,1,2,3,3,3,0,0,75,22,13,0,5,10,,4.68,,0,1,0,110,0,20,,,
haganar01,1884,1,BFN,NL,1,2,3,3,3,0,0,78,53,17,1,4,4,0.38,5.88,,0,0,0,142,0,38,,,
hamiljo01,1884,1,WS7,AA,2,17,19,19,18,1,0,470,197,78,8,43,50,,4.48,,0,5,0,735,0,158,,,
harkijo01,1884,1,CL2,NL,12,32,46,45,42,3,0,1173,399,160,7,108,192,0.24,3.68,,48,0,0,1709,1,300,,,
heckegu01,1884,1,LS2,AA,52,20,75,73,72,6,0,2012,526,134,4,56,385,,1.8,,0,16,0,2649,2,230,,,
hendeha01,1884,1,BL2,AA,27,23,52,52,50,4,0,1318,382,128,9,116,346,,2.62,,0,16,0,1900,0,235,,,
henryjo01,1884,1,CL2,NL,1,4,5,5,5,1,0,126,46,17,2,26,23,0.25,3.64,,4,0,2,205,0,39,,,
hibbajo01,1884,1,CHN,NL,1,1,2,2,2,1,0,51,18,5,1,9,4,0.3,2.65,,0,0,0,69,0,10,,,
hickmer01,1884,1,KCU,UA,4,13,17,17,15,0,0,412,172,69,5,36,68,,4.52,,0,,0,,0,146,,,
hilsech01,1884,1,PH4,AA,2,1,3,3,3,0,0,81,29,14,0,5,10,,4.67,,0,0,0,118,0,19,,,
hinespa01,1884,1,PRO,NL,0,0,1,0,0,0,0,3,3,0,0,0,0,0.5,0,,1,0,0,6,0,1,,,
hodnech01,1884,1,SLU,UA,12,2,14,14,12,1,0,363,121,27,0,16,41,,2.01,,0,,0,,0,56,,,
horanjo01,1884,1,CHU,UA,3,6,13,10,9,0,0,294,94,38,0,24,55,,3.49,,0,,0,,3,73,,,
housech01,1884,1,CHU,UA,0,0,2,0,0,0,0,9,4,1,0,0,3,,3,,0,,0,,2,3,,,
hutchbi01,1884,1,KCU,UA,1,1,2,2,2,0,0,51,14,5,0,1,5,,2.65,,0,,0,,0,11,,,
irwinar01,1884,1,PRO,NL,0,0,1,0,0,0,0,9,5,1,0,1,0,0.35,3,,0,0,0,15,1,2,,,
keefeti01,1884,1,NY4,AA,37,17,58,58,56,4,0,1449,380,121,11,71,334,0.2,2.25,,0,15,0,1950,0,195,,,
keenaji01,1884,1,IN2,AA,0,0,1,0,0,0,0,9,2,1,0,0,0,,3,,0,0,0,11,1,1,,,
kellyki01,1884,1,CHN,NL,0,1,2,0,0,0,0,16,12,5,2,2,1,0.4,8.44,,2,0,0,32,0,11,,,
kented01,1884,1,TL1,AA,0,1,1,1,1,0,0,27,14,6,0,3,4,,6,,0,1,0,51,0,11,,,
kimbesa01,1884,1,BR3,AA,18,20,41,41,41,4,0,1084,364,153,6,72,122,,3.81,,0,15,0,1559,0,240,,,
kirbyjo01,1884,1,KCU,UA,0,1,2,2,1,0,0,33,13,5,0,2,1,,4.09,,0,,0,,0,10,,,
knighjo01,1884,1,PHI,NL,2,4,6,6,6,0,0,153,66,31,2,21,8,0.29,5.47,,2,0,0,246,0,53,,,
knighlo01,1884,1,PH4,AA,0,1,2,1,1,0,0,42,24,14,0,4,2,,9,,0,1,0,74,1,19,,,
kreegfr01,1884,1,KCU,UA,0,1,1,1,0,0,0,21,9,0,0,5,3,,0,,0,,0,,0,8,,,
lauerch01,1884,1,PT1,AA,0,2,3,3,2,0,0,57,23,16,0,9,8,,7.58,,0,3,0,95,0,25,,,
learyja01,1884,1,ALT,UA,0,3,3,3,2,0,0,72,31,14,0,2,7,,5.25,,0,,0,,0,30,,,
learyja01,1884,2,CHU,UA,0,2,2,1,1,0,0,30,14,6,0,5,6,,5.4,,0,,0,,1,14,,,
leeto01,1884,2,BLU,UA,5,8,15,14,12,0,0,366,121,46,1,29,81,,3.39,,0,,0,,1,88,,,
leeto01,1884,1,CHN,NL,1,4,5,5,5,0,0,136,55,19,12,15,14,0.27,3.77,,2,0,0,217,0,43,,,
lilliji01,1884,1,BFN,NL,0,1,2,1,0,0,0,39,22,9,0,5,4,0.32,6.23,,1,0,0,73,1,24,,,
lockwmi01,1884,1,WSU,UA,1,9,11,10,6,0,0,203,99,56,4,15,48,,7.45,,0,,0,,0,95,,,
lynchja01,1884,1,NY4,AA,37,15,55,54,54,5,0,1488,420,147,10,42,292,,2.67,,0,10,0,2002,1,226,,,
lynchto02,1884,1,CHN,NL,0,0,1,1,0,0,0,21,7,2,1,3,2,0.24,2.57,,0,0,0,32,0,4,,,
macarma01,1884,1,IN2,AA,1,5,6,6,6,0,0,156,57,29,1,21,19,,5.02,,0,2,0,240,0,49,,,
mathebo01,1884,1,PH4,AA,30,18,49,49,48,3,0,1292,401,159,10,49,286,,3.32,,0,12,0,1788,0,238,,,
mattecv01,1884,1,SLU,UA,1,0,1,1,0,0,0,18,9,6,1,3,3,,9,,0,,0,,0,11,,,
maulal01,1884,1,PHU,UA,0,1,1,1,1,0,0,24,10,4,0,1,7,,4.5,,0,,0,,0,7,,,
mccarto01,1884,1,BSU,UA,0,7,7,6,5,0,0,168,73,30,2,14,18,,4.82,,0,,0,,1,53,,,
mccaual01,1884,1,IN2,AA,2,7,10,9,9,0,0,228,87,43,2,25,34,,5.09,,0,0,0,358,1,74,,,
mccorje01,1884,1,PHU,UA,0,0,1,0,0,0,0,6,5,2,1,0,3,,9,,0,,0,,1,4,,,
mccorji01,1884,2,CNU,UA,21,3,24,24,24,7,0,630,151,36,3,14,161,,1.54,,0,,0,,0,57,,,
mccorji01,1884,1,CL2,NL,19,22,42,41,39,3,0,1077,357,114,17,75,182,0.24,2.86,,12,0,0,1518,1,206,,,
mcelrji01,1884,1,PHI,NL,1,12,13,13,13,0,0,333,115,60,1,54,45,0.25,4.86,,46,0,0,507,0,112,,,
mcelrji01,1884,2,WIL,UA,0,1,1,1,0,0,0,15,10,6,0,0,3,,10.8,,0,,0,,0,6,,,
mcfarch01,1884,1,BLU,UA,0,1,1,1,0,0,0,9,9,5,1,1,3,,15,,0,,0,,0,10,,,
mcginju01,1884,1,SL4,AA,24,16,40,40,39,5,0,1063,331,112,4,35,141,,2.84,,0,12,0,1466,0,196,,,
mckeola01,1884,1,IN2,AA,18,41,61,60,59,2,0,1536,488,199,20,94,308,,3.5,,0,18,0,2185,1,350,,,
mclauba01,1884,1,KCU,UA,1,3,7,4,4,0,0,146,62,29,2,15,14,,5.36,,0,,0,,3,44,,,
mclaufr01,1884,3,KCU,UA,0,0,2,1,0,0,0,30,15,6,0,2,3,,5.4,,0,,0,,1,12,,,
mclauji01,1884,1,BL2,AA,1,2,3,2,2,0,0,66,27,9,2,11,8,,3.68,,0,0,0,101,1,22,,,
mcsortr01,1884,1,TL1,AA,0,0,1,0,0,0,0,6,5,1,0,0,1,,4.5,,0,0,0,9,1,2,,,
meegape01,1884,1,RIC,AA,7,12,22,22,22,1,0,537,177,86,7,29,106,,4.32,,0,14,0,763,0,130,,,
meinkfr01,1884,1,DTN,NL,8,23,35,31,31,1,0,867,341,102,10,63,124,0.27,3.18,,15,0,0,1303,4,217,,,
millecy01,1884,1,CHU,UA,1,0,1,1,1,0,0,27,4,1,0,0,13,,1,,1,,0,,0,2,,,
millecy01,1884,2,PRO,NL,3,2,6,5,2,0,0,104,36,8,0,11,12,0.25,2.08,,11,0,0,150,1,24,,,
millecy01,1884,3,PHI,NL,0,1,1,1,1,0,0,27,17,10,5,6,1,0.38,10,,4,0,0,50,0,19,,,
moffesa01,1884,1,CL2,NL,3,19,24,22,21,0,0,593,236,85,9,58,84,0.28,3.87,,29,0,0,890,2,165,,,
moriage01,1884,2,IN2,AA,0,2,2,2,2,0,0,41,16,8,0,7,4,,5.27,,1,1,0,68,0,13,,,
morrie01,1884,1,BLU,UA,0,0,1,0,0,0,0,3,2,1,0,2,0,,9,,0,,0,,0,2,,,
morried01,1884,1,CL5,AA,34,13,52,52,47,3,0,1289,335,104,3,51,302,,2.18,,0,13,0,1703,0,159,,,
morrijo01,1884,1,BSN,NL,0,1,7,1,1,0,2,69,34,19,0,6,13,0.31,7.43,,5,0,0,114,6,23,,,
mortoch01,1884,1,TL1,AA,0,1,3,1,1,0,0,70,18,8,0,5,7,,3.09,,0,1,0,92,2,14,,,
mortosp01,1884,1,PHI,NL,0,2,2,2,2,0,0,51,16,10,0,11,5,0.22,5.29,,4,0,0,83,0,20,,,
mountbi01,1884,1,CN2,AA,19,12,33,33,32,3,0,867,274,94,5,43,96,,2.93,,18,16,0,1193,0,148,,,
mountfr01,1884,1,CL5,AA,23,17,42,41,40,5,1,1082,289,98,7,78,156,,2.45,,0,11,0,1473,1,163,,,
mullato01,1884,1,TL1,AA,36,26,67,65,64,7,0,1701,481,159,5,89,325,,2.52,,0,32,0,2364,2,276,,,
murphco01,1884,1,PHI,NL,0,3,3,3,3,0,0,78,37,19,1,6,10,0.31,6.58,,5,0,0,122,0,34,,,
murphjo01,1884,2,WIL,UA,0,6,7,6,5,0,0,144,52,16,3,2,27,,3,,0,,0,,1,36,,,
murphjo01,1884,1,ALT,UA,5,6,14,10,10,0,0,335,141,48,3,9,46,,3.87,,0,,0,,4,90,,,
neaglja01,1884,1,PT1,AA,11,26,38,38,37,2,0,978,354,135,6,70,85,,3.73,,0,18,0,1474,0,219,,,
nelsobi01,1884,1,PT1,AA,1,2,3,3,3,0,0,78,26,13,1,8,6,,4.5,,5,4,0,115,0,21,,,
nolanth01,1884,1,WIL,UA,1,4,5,5,5,0,0,120,44,13,1,7,52,,2.93,,0,,0,,0,28,,,
oberbhe01,1884,1,BLU,UA,0,0,2,1,0,0,0,18,9,2,0,2,1,,3,,0,,0,,1,3,,,
oberbhe01,1884,2,KCU,UA,0,5,6,4,3,0,0,89,47,19,0,3,6,,5.76,,0,,0,,2,35,,,
obriebi01,1884,1,SPU,UA,1,0,2,0,0,0,0,30,8,2,0,3,7,,1.8,,0,,0,,2,5,,,
odayha01,1884,1,TL1,AA,9,28,41,40,35,2,1,980,335,136,6,66,163,,3.75,,0,18,0,1412,1,241,,,
