playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
littlha01,1877,1,SL3,NL,3,12,2,2,0,0,0,0,,,1,6,,,,,
littlha01,1877,2,LS1,NL,1,3,0,0,0,0,0,0,,,1,1,,,,,
loftuto01,1877,1,SL3,NL,3,11,2,2,0,0,0,0,,,0,1,,,,,
malonjo01,1877,1,HAR,NL,1,4,0,1,0,0,0,0,,,0,0,,,,,
mannija01,1877,1,CN1,NL,57,252,47,80,16,7,0,36,,,5,6,,,,,
mathebo01,1877,1,CN1,NL,15,59,5,10,0,0,0,0,,,1,2,,,,,
mcgeami01,1877,1,SL3,NL,57,258,35,65,3,2,0,20,,,2,6,,,,,
mckenpa01,1877,1,SL3,NL,1,5,0,1,0,0,0,0,,,0,1,,,,,
mcveyca01,1877,1,CHN,NL,60,266,58,98,9,7,0,36,,,8,11,,,,,
meyerle01,1877,1,CN1,NL,27,107,11,35,7,2,0,15,,,0,4,,,,,
millege01,1877,1,CN1,NL,11,37,4,6,1,0,0,3,,,5,2,,,,,
mitchbo01,1877,1,CN1,NL,13,49,5,10,3,0,0,5,,,1,2,,,,,
morrijo01,1877,1,BSN,NL,61,242,47,73,5,1,0,28,,,6,15,,,,,
murnati01,1877,1,BSN,NL,35,140,23,39,7,1,1,15,,,6,7,,,,,
newelte01,1877,1,SL3,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
nichoal01,1877,1,LS1,NL,6,19,1,4,0,1,0,0,,,0,2,,,,,
nichotr01,1877,1,SL3,NL,51,186,22,31,4,2,0,9,,,3,15,,,,,
orourji01,1877,1,BSN,NL,61,265,68,96,14,4,0,23,,,20,9,,,,,
pearcdi01,1877,1,SL3,NL,8,29,1,5,0,0,0,4,,,1,4,,,,,
peterjo01,1877,1,CHN,NL,60,265,45,84,10,3,0,41,,,1,7,,,,,
pikeja01,1877,1,HAR,NL,1,4,0,1,0,0,0,0,,,0,0,,,,,
pikeli01,1877,1,CN1,NL,58,262,45,78,12,4,4,23,,,9,7,,,,,
quinnpa02,1877,1,CHN,NL,4,14,1,1,0,0,0,0,,,1,0,,,,,
redmobi01,1877,1,CN1,NL,3,12,1,3,1,0,0,3,,,1,1,,,,,
reisla01,1877,1,CHN,NL,4,16,3,2,0,0,0,1,,,0,0,,,,,
remseja01,1877,1,SL3,NL,33,123,14,32,3,4,0,13,,,4,3,,,,,
roweda01,1877,1,CHN,NL,2,7,0,2,0,0,0,0,,,0,3,,,,,
ryanjo01,1877,1,CN1,NL,6,26,2,4,0,1,0,2,,,1,5,,,,,
schafha01,1877,1,BSN,NL,33,141,20,39,5,2,0,13,,,0,7,,,,,
shaffor01,1877,1,LS1,NL,61,260,38,74,9,5,3,34,,,9,17,,,,,
smithha01,1877,1,CHN,NL,24,94,7,19,1,0,0,3,,,4,6,,,,,
smithha01,1877,2,CN1,NL,10,36,4,9,2,1,0,3,,,1,5,,,,,
snydepo01,1877,1,LS1,NL,61,248,23,64,7,2,2,28,,,3,14,,,,,
spaldal01,1877,1,CHN,NL,60,254,29,65,7,6,0,35,,,3,16,,,,,
startjo01,1877,1,HAR,NL,60,271,55,90,3,6,1,21,,,6,2,,,,,
sullich01,1877,1,CN1,NL,8,32,4,8,0,0,0,4,,,1,0,,,,,
suttoez01,1877,1,BSN,NL,58,253,43,74,10,6,0,39,,,4,10,,,,,
tayloli01,1877,1,HAR,NL,2,8,0,3,0,0,0,0,,,0,2,,,,,
waittch01,1877,1,CHN,NL,10,41,2,4,0,0,0,2,,,0,3,,,,,
whitede01,1877,1,BSN,NL,59,266,51,103,14,11,2,49,,,8,3,,,,,
whitewi01,1877,1,BSN,NL,3,15,4,3,0,0,0,1,,,0,1,,,,,
wrighge01,1877,1,BSN,NL,61,290,58,80,15,1,0,35,,,9,15,,,,,
wrighha01,1877,1,BSN,NL,1,4,0,0,0,0,0,0,,,0,1,,,,,
yorkto01,1877,1,HAR,NL,56,237,43,67,16,7,1,37,,,3,11,,,,,
allisdo01,1878,1,PRO,NL,19,76,9,22,2,0,0,7,,,1,8,,,,,
ansonca01,1878,1,CHN,NL,60,261,55,89,12,2,0,40,,,13,1,,,,,
bennech01,1878,1,ML2,NL,49,184,16,45,9,0,1,12,,,10,26,,,,,
blissfr01,1878,1,ML2,NL,2,8,1,1,0,0,0,0,,,0,0,,,,,
bondto01,1878,1,BSN,NL,59,236,22,50,4,1,0,23,,,0,9,,,,,
brownle01,1878,1,PRO,NL,58,243,44,74,21,6,1,43,,,7,37,,,,,
burdoja01,1878,1,BSN,NL,60,246,37,64,12,6,0,25,,,3,17,,,,,
careyto01,1878,1,PRO,NL,61,253,33,60,10,3,0,24,,,0,14,,,,,
cassijo01,1878,1,CHN,NL,60,256,33,68,7,1,0,29,,,9,11,,,,,
clappjo01,1878,1,IN1,NL,63,263,42,80,10,2,0,29,,,13,8,,,,,
coreyfr01,1878,1,PRO,NL,7,21,3,3,0,0,0,1,,,0,2,,,,,
creamge01,1878,1,ML2,NL,50,193,30,41,7,3,0,15,,,5,15,,,,,
croftar01,1878,1,IN1,NL,60,222,22,35,6,0,0,16,,,5,23,,,,,
dalryab01,1878,1,ML2,NL,61,271,52,96,10,4,0,15,,,6,29,,,,,
dickebu01,1878,1,CN1,NL,29,123,17,38,5,1,0,9,,,0,7,,,,,
ellicjo01,1878,1,ML2,NL,3,13,2,2,0,0,0,1,,,0,1,,,,,
fergubo01,1878,1,CHN,NL,61,259,44,91,10,2,0,39,,,10,12,,,,,
fishech01,1878,1,PRO,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
flintsi01,1878,1,IN1,NL,63,254,23,57,7,0,0,18,,,2,15,,,,,
foleywi01,1878,1,ML2,NL,56,229,33,62,8,5,0,22,,,7,14,,,,,
geerbi01,1878,1,CN1,NL,61,237,31,52,13,2,0,20,,,10,18,,,,,
gerhajo01,1878,1,CN1,NL,60,259,46,77,7,2,0,28,,,7,14,,,,,
goldemi01,1878,1,ML2,NL,55,214,16,44,6,3,0,20,,,3,35,,,,,
goodmja01,1878,1,ML2,NL,60,252,28,62,4,3,1,27,,,7,33,,,,,
haguebi01,1878,1,PRO,NL,62,250,21,51,3,0,0,25,,,5,34,,,,,
halliji01,1878,1,CHN,NL,16,67,14,19,3,0,0,2,,,5,6,,,,,
halliji01,1878,2,IN1,NL,3,12,0,3,2,0,0,1,,,0,2,,,,,
hankifr01,1878,1,CHN,NL,58,240,38,64,8,3,1,27,,,5,36,,,,,
harbibi01,1878,1,CHN,NL,54,240,32,71,12,0,0,37,,,6,13,,,,,
healeto01,1878,1,PRO,NL,3,9,0,2,1,0,0,2,,,0,4,,,,,
healeto01,1878,2,IN1,NL,12,45,2,8,1,0,0,4,,,0,14,,,,,
highadi01,1878,1,PRO,NL,62,281,60,90,22,1,1,29,,,5,16,,,,,
hinespa01,1878,1,PRO,NL,62,257,42,92,13,4,4,50,,,2,10,,,,,
holbebi01,1878,1,ML2,NL,45,173,10,32,2,0,0,12,,,3,14,,,,,
jennial01,1878,1,ML2,NL,1,2,0,0,0,0,0,0,,,1,0,,,,,
jonesch01,1878,1,CN1,NL,61,261,50,81,11,7,3,39,,,4,17,,,,,
kellyki01,1878,1,CN1,NL,60,237,29,67,7,1,0,27,,,7,7,,,,,
knowdja01,1878,1,ML2,NL,4,14,2,3,1,0,0,2,,,0,3,,,,,
larkite01,1878,1,CHN,NL,58,226,33,65,9,4,0,32,,,17,17,,,,,
leonaan01,1878,1,BSN,NL,60,262,41,68,8,5,0,16,,,3,19,,,,,
mannija01,1878,1,BSN,NL,60,248,41,63,10,1,0,23,,,10,16,,,,,
mcclebi01,1878,1,CHN,NL,48,205,26,46,6,1,0,29,,,2,13,,,,,
