playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
connete01,1874,1,CH2,NA,C,1,,,2,1,4,0,0,,,,
cravebi01,1874,1,PH2,NA,1B,1,,,1,1,0,0,,,,,
cravebi01,1874,1,PH2,NA,2B,54,,,175,138,75,27,,,,,
cravebi01,1874,1,PH2,NA,C,5,,,12,4,8,0,0,,,,
cummica01,1874,1,PH2,NA,OF,1,,,0,0,0,0,,,,,
cummica01,1874,1,PH2,NA,P,54,,,16,73,23,0,,,,,
cuthbne01,1874,1,CH2,NA,C,4,,,15,2,6,0,0,,,,
cuthbne01,1874,1,CH2,NA,OF,55,,,135,10,35,1,,,,,
deaneha01,1874,1,BL1,NA,2B,2,,,3,4,2,0,,,,,
deaneha01,1874,1,BL1,NA,OF,46,,,75,6,18,2,,,,,
deaneha01,1874,1,BL1,NA,SS,1,,,0,1,1,0,,,,,
dehlmhe01,1874,1,BR2,NA,1B,53,,,701,9,42,8,,,,,
devliji01,1874,1,CH2,NA,1B,24,,,248,3,19,5,,,,,
devliji01,1874,1,CH2,NA,3B,5,,,5,6,9,0,,,,,
devliji01,1874,1,CH2,NA,OF,17,,,20,2,7,2,,,,,
donnepe01,1874,1,PH2,NA,2B,1,,,1,1,1,0,,,,,
donnepe01,1874,1,PH2,NA,OF,3,,,2,0,1,0,,,,,
donnepe01,1874,1,PH2,NA,SS,2,,,1,3,3,0,,,,,
eggleda01,1874,1,PH2,NA,2B,2,,,5,3,1,0,,,,,
eggleda01,1874,1,PH2,NA,OF,57,,,135,9,15,3,,,,,
farreja01,1874,1,HR1,NA,OF,3,,,6,0,0,0,,,,,
farrojo01,1874,1,BR2,NA,2B,12,,,34,45,23,5,,,,,
farrojo01,1874,1,BR2,NA,C,16,,,40,19,26,1,0,,,,
farrojo01,1874,1,BR2,NA,OF,3,,,0,2,0,0,,,,,
fergubo01,1874,1,BR2,NA,3B,55,,,79,158,75,1,,,,,
fergubo01,1874,1,BR2,NA,C,2,,,8,1,4,0,0,,,,
fergubo01,1874,1,BR2,NA,P,1,,,0,3,1,1,,,,,
fishech01,1874,1,HR1,NA,3B,7,,,12,12,16,0,,,,,
fishech01,1874,1,HR1,NA,OF,12,,,9,4,2,0,,,,,
fishech01,1874,1,HR1,NA,P,39,,,29,46,15,2,,,,,
fishech01,1874,1,HR1,NA,SS,2,,,1,1,1,0,,,,,
fislewe01,1874,1,PH1,NA,1B,28,,,271,10,14,17,,,,,
fislewe01,1874,1,PH1,NA,2B,9,,,12,29,6,2,,,,,
fislewe01,1874,1,PH1,NA,OF,1,,,0,0,0,0,,,,,
fleetfr01,1874,1,BR2,NA,2B,11,,,31,26,21,0,,,,,
fleetfr01,1874,1,BR2,NA,C,13,,,54,9,20,1,0,,,,
fleetfr01,1874,1,BR2,NA,OF,1,,,0,0,0,0,,,,,
forceda01,1874,1,CH2,NA,3B,42,,,93,113,51,6,,,,,
forceda01,1874,1,CH2,NA,P,1,,,0,2,1,0,,,,,
forceda01,1874,1,CH2,NA,SS,18,,,23,66,16,2,,,,,
fulmech01,1874,1,PH2,NA,3B,25,,,48,61,40,3,,,,,
fulmech01,1874,1,PH2,NA,SS,32,,,50,119,44,8,,,,,
gaver01,1874,1,BR2,NA,2B,1,,,1,8,3,0,,,,,
gedneco01,1874,1,PH1,NA,1B,4,,,43,1,6,1,,,,,
gedneco01,1874,1,PH1,NA,OF,51,,,126,3,28,2,,,,,
geerbi01,1874,1,NY2,NA,OF,2,,,6,2,1,1,,,,,
gerhajo01,1874,1,BL1,NA,SS,14,,,7,59,22,3,,,,,
gilro01,1874,1,CH2,NA,C,8,,,25,6,7,0,0,,,,
glennjo01,1874,1,CH2,NA,1B,37,,,328,9,30,10,,,,,
glennjo01,1874,1,CH2,NA,OF,19,,,38,2,13,1,,,,,
gouldch01,1874,1,BL1,NA,1B,32,,,344,4,18,11,,,,,
gouldch01,1874,1,BL1,NA,C,1,,,4,2,1,0,0,,,,
hallge01,1874,1,BS1,NA,OF,47,,,85,5,21,2,,,,,
hallji01,1874,1,BR2,NA,2B,2,,,4,2,1,0,,,,,
hallji01,1874,1,BR2,NA,OF,1,,,2,0,0,0,,,,,
hastisc01,1874,1,HR1,NA,2B,1,,,4,2,2,0,,,,,
hastisc01,1874,1,HR1,NA,C,39,,,117,29,48,4,0,,,,
hastisc01,1874,1,HR1,NA,OF,26,,,23,2,9,0,,,,,
hastisc01,1874,1,HR1,NA,SS,1,,,1,1,1,0,,,,,
hatfijo01,1874,1,NY2,NA,1B,1,,,3,0,2,0,,,,,
hatfijo01,1874,1,NY2,NA,3B,7,,,16,13,7,2,,,,,
hatfijo01,1874,1,NY2,NA,OF,58,,,171,3,25,0,,,,,
hatfijo01,1874,1,NY2,NA,P,3,,,2,5,0,1,,,,,
hatfijo01,1874,1,NY2,NA,SS,1,,,0,1,1,0,,,,,
hicksna01,1874,1,PH2,NA,2B,1,,,0,0,0,0,,,,,
hicksna01,1874,1,PH2,NA,C,57,,,261,59,69,4,0,,,,
hicksna01,1874,1,PH2,NA,OF,4,,,3,0,0,0,,,,,
highadi01,1874,1,NY2,NA,2B,1,,,2,0,1,0,,,,,
highadi01,1874,1,NY2,NA,C,48,,,248,45,51,4,0,,,,
highadi01,1874,1,NY2,NA,OF,33,,,13,2,18,0,,,,,
hinespa01,1874,1,CH2,NA,2B,11,,,28,24,15,2,,,,,
hinespa01,1874,1,CH2,NA,OF,50,,,137,5,20,2,,,,,
hinespa01,1874,1,CH2,NA,SS,2,,,2,4,5,0,,,,,
hodesch01,1874,1,BR2,NA,1B,1,,,0,0,1,0,,,,,
hodesch01,1874,1,BR2,NA,2B,3,,,7,5,5,0,,,,,
hodesch01,1874,1,BR2,NA,C,3,,,2,1,4,0,0,,,,
hodesch01,1874,1,BR2,NA,OF,18,,,32,1,7,0,,,,,
holdsji01,1874,1,PH2,NA,1B,1,,,10,0,5,1,,,,,
holdsji01,1874,1,PH2,NA,2B,2,,,1,2,1,0,,,,,
holdsji01,1874,1,PH2,NA,3B,31,,,58,42,44,5,,,,,
holdsji01,1874,1,PH2,NA,OF,6,,,3,0,3,0,,,,,
holdsji01,1874,1,PH2,NA,SS,21,,,26,59,45,5,,,,,
jones01,1874,1,BL1,NA,C,1,,,6,1,1,0,0,,,,
jones01,1874,1,BL1,NA,OF,1,,,0,0,0,0,,,,,
kesslhe01,1874,1,BR2,NA,2B,4,,,12,5,10,0,,,,,
kesslhe01,1874,1,BR2,NA,3B,1,,,0,2,1,2,,,,,
kesslhe01,1874,1,BR2,NA,C,9,,,36,6,15,0,0,,,,
kesslhe01,1874,1,BR2,NA,OF,4,,,4,0,3,0,,,,,
knowdja01,1874,1,BR2,NA,C,21,,,73,16,19,1,0,,,,
knowdja01,1874,1,BR2,NA,OF,4,,,4,0,2,0,,,,,
kohlehe01,1874,1,BL1,NA,1B,1,,,14,1,6,0,,,,,
ledwimi01,1874,1,BR2,NA,C,1,,,3,0,2,0,0,,,,
leonaan01,1874,1,BS1,NA,2B,11,,,24,28,9,4,,,,,
leonaan01,1874,1,BS1,NA,OF,51,,,90,6,23,1,,,,,
leonaan01,1874,1,BS1,NA,SS,11,,,15,40,12,8,,,,,
mackde01,1874,1,PH2,NA,1B,56,,,488,8,55,31,,,,,
malonfe01,1874,1,CH2,NA,C,47,,,193,58,55,2,0,,,,
mannija01,1874,1,BL1,NA,1B,1,,,7,0,0,0,,,,,
mannija01,1874,1,BL1,NA,2B,22,,,52,44,25,8,,,,,
mannija01,1874,1,BL1,NA,3B,1,,,4,2,2,0,,,,,
mannija01,1874,2,HR1,NA,3B,1,,,0,1,5,0,,,,,
mannija01,1874,1,BL1,NA,P,22,,,11,36,9,0,,,,,
mannija01,1874,1,BL1,NA,SS,4,,,4,8,6,1,,,,,
martial01,1874,1,BR2,NA,2B,6,,,15,16,17,1,,,,,
martial01,1874,1,BR2,NA,OF,1,,,1,0,2,0,,,,,
mathebo01,1874,1,NY2,NA,3B,1,,,1,1,0,1,,,,,
mathebo01,1874,1,NY2,NA,OF,1,,,0,0,0,0,,,,,
mathebo01,1874,1,NY2,NA,P,65,,,29,101,38,2,,,,,
mcbridi01,1874,1,PH1,NA,P,55,,,21,61,17,1,,,,,
mcgeami01,1874,1,PH1,NA,C,28,,,119,20,27,0,0,,,,
mcgeami01,1874,1,PH1,NA,OF,4,,,1,0,2,0,,,,,
mcgeami01,1874,1,PH1,NA,SS,26,,,37,96,27,10,,,,,
mcgeepa01,1874,1,BR2,NA,2B,1,,,1,5,2,1,,,,,
mcgeepa01,1874,1,BR2,NA,OF,15,,,30,1,8,0,,,,,
mcgeepa01,1874,1,BR2,NA,SS,2,,,2,2,3,0,,,,,
mckenfr01,1874,1,PH2,NA,1B,1,,,13,0,0,0,,,,,
mcmuljo01,1874,1,PH1,NA,OF,55,,,103,5,32,1,,,,,
mcveyca01,1874,1,BS1,NA,C,23,,,66,9,12,0,0,,,,
mcveyca01,1874,1,BS1,NA,OF,57,,,64,7,29,0,,,,,
meyerle01,1874,1,CH2,NA,2B,31,,,100,65,33,11,,,,,
meyerle01,1874,1,CH2,NA,3B,14,,,28,25,26,2,,,,,
meyerle01,1874,1,CH2,NA,OF,5,,,4,0,4,0,,,,,
meyerle01,1874,1,CH2,NA,SS,5,,,2,11,9,0,,,,,
milleto01,1874,1,PH1,NA,C,4,,,21,2,6,0,0,,,,
milleto01,1874,1,PH1,NA,OF,1,,,0,0,0,0,,,,,
millsev01,1874,1,HR1,NA,1B,53,,,522,9,46,12,,,,,
murnati01,1874,1,PH1,NA,1B,3,,,15,0,2,1,,,,,
murnati01,1874,1,PH1,NA,2B,6,,,6,9,12,2,,,,,
murnati01,1874,1,PH1,NA,OF,14,,,16,2,3,0,,,,,
nelsoca01,1874,1,NY2,NA,2B,51,,,115,105,47,8,,,,,
nelsoca01,1874,1,NY2,NA,OF,1,,,1,1,1,0,,,,,
nelsoca01,1874,1,NY2,NA,SS,14,,,17,37,16,3,,,,,
oneal01,1874,1,HR1,NA,OF,1,,,0,2,1,0,,,,,
orourji01,1874,1,BS1,NA,1B,70,,,755,12,46,40,,,,,
paborch01,1874,1,PH2,NA,OF,17,,,16,5,17,1,,,,,
patteda01,1874,1,NY2,NA,1B,1,,,4,0,0,0,,,,,
patteda01,1874,1,NY2,NA,OF,1,,,0,0,0,0,,,,,
pearcdi01,1874,1,BR2,NA,2B,1,,,0,0,0,0,,,,,
pearcdi01,1874,1,BR2,NA,3B,2,,,1,1,2,0,,,,,
pearcdi01,1874,1,BR2,NA,SS,56,,,63,204,49,7,,,,,
peterjo01,1874,1,CH2,NA,2B,19,,,61,61,24,3,,,,,
peterjo01,1874,1,CH2,NA,SS,36,,,33,122,39,5,,,,,
phelpne01,1874,1,NY2,NA,OF,6,,,7,2,2,1,,,,,
pikeli01,1874,1,HR1,NA,2B,7,,,24,23,15,1,,,,,
pikeli01,1874,1,HR1,NA,3B,1,,,1,0,0,0,,,,,
pikeli01,1874,1,HR1,NA,OF,27,,,70,7,13,1,,,,,
pikeli01,1874,1,HR1,NA,SS,20,,,38,72,31,0,,,,,
quinl01,1874,1,PH2,NA,SS,1,,,0,3,0,0,,,,,
radcljo01,1874,1,PH2,NA,1B,2,,,7,0,0,0,,,,,
radcljo01,1874,1,PH2,NA,2B,4,,,13,6,5,2,,,,,
radcljo01,1874,1,PH2,NA,3B,3,,,1,5,4,0,,,,,
radcljo01,1874,1,PH2,NA,OF,15,,,15,1,4,0,,,,,
radcljo01,1874,1,PH2,NA,SS,3,,,4,13,5,1,,,,,
reachal01,1874,1,PH1,NA,OF,14,,,24,6,11,1,,,,,
reedhu01,1874,1,BL1,NA,OF,1,,,1,0,0,0,,,,,
remseja01,1874,1,NY2,NA,1B,3,,,12,0,2,0,,,,,
remseja01,1874,1,NY2,NA,OF,63,,,128,12,22,2,,,,,
revilhe01,1874,1,BL1,NA,OF,1,,,0,1,0,0,,,,,
ryanjo01,1874,1,BL1,NA,OF,47,,,174,7,29,1,,,,,
ryanjo01,1874,1,BL1,NA,P,1,,,0,1,0,0,,,,,
saylo01,1874,1,BL1,NA,SS,18,,,16,83,27,0,,,,,
schafha01,1874,1,BS1,NA,3B,71,,,136,175,85,17,,,,,
schafha01,1874,1,BS1,NA,SS,1,,,0,0,0,0,,,,,
selmafr01,1874,1,BL1,NA,2B,2,,,2,1,2,0,,,,,
selmafr01,1874,1,BL1,NA,3B,2,,,1,0,3,0,,,,,
selmafr01,1874,1,BL1,NA,C,6,,,3,4,16,0,0,,,,
selmafr01,1874,1,BL1,NA,OF,2,,,1,0,0,0,,,,,
selmafr01,1874,1,BL1,NA,SS,6,,,5,12,19,0,,,,,
